,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,data_id
16424,44.0,5.17,1.01,1094.0,4.88,37.88,-121.38,1015.3839285714286
16425,13.0,5.1,1.14,1768.0,2.82,38.13,-121.47,1687.48428115016
16426,35.0,5.33,1.11,868.0,3.07,38.22,-121.42,787.8671378091873
16427,42.0,6.45,1.05,878.0,2.76,38.15,-121.36,797.5510062893081
16428,14.0,5.55,1.08,1071.0,2.9,38.16,-121.32,990.7424390243904
16429,5.0,6.72,1.07,1327.0,2.84,38.13,-121.32,1246.6515417558885
16430,32.0,6.01,1.03,923.0,3.25,38.09,-121.35,842.99
16431,5.0,6.02,1.1,2725.0,3.02,38.15,-121.32,2644.851064301552
16432,22.0,6.89,1.02,134.0,2.35,38.12,-121.23,53.240877192982445
16433,48.0,8.13,1.17,240.0,3.48,38.11,-121.23,160.3582608695652
16434,23.0,7.63,1.1,236.0,2.84,38.09,-121.23,155.7033734939759
16435,35.0,4.63,0.93,525.0,2.61,38.09,-121.26,444.44194029850746
16436,31.0,6.09,0.96,154.0,2.8,38.09,-121.3,73.59
16437,21.0,5.56,0.97,533.0,2.5,38.07,-121.29,452.2823474178404
16438,28.0,5.38,1.08,1167.0,2.98,38.07,-121.25,1086.8046547314575
16439,27.0,6.29,0.99,303.0,2.28,38.14,-121.29,222.1281954887218
16440,17.0,4.95,0.98,1867.0,2.63,38.14,-121.3,1786.4732863187587
16441,34.0,5.18,1.02,1409.0,2.63,38.14,-121.29,1328.483644859813
16442,34.0,5.32,1.2,674.0,2.39,38.14,-121.29,593.2400709219859
16443,31.0,5.17,1.09,453.0,2.32,38.13,-121.29,372.16307692307697
16444,27.0,5.23,1.0,470.0,2.45,38.13,-121.3,389.2779166666667
16445,23.0,5.74,1.01,1298.0,2.6,38.13,-121.3,1217.4312024048097
16446,23.0,6.66,1.01,1886.0,3.0,38.15,-121.29,1805.863184713376
16447,37.0,5.7,1.08,1431.0,2.49,38.14,-121.28,1350.3486956521738
16448,33.0,3.98,1.0,2659.0,2.97,38.14,-121.27,2578.8442729306485
16449,40.0,4.06,1.12,576.0,2.52,38.14,-121.27,495.3852838427948
16450,38.0,5.51,0.98,1223.0,2.4,38.14,-121.28,1142.262750491159
16451,48.0,5.38,0.95,804.0,2.28,38.13,-121.28,723.1340909090909
16452,52.0,4.8,1.14,437.0,1.94,38.13,-121.27,355.8022222222222
16453,40.0,4.94,1.05,1197.0,2.46,38.13,-121.27,1116.3229629629632
16454,32.0,4.83,0.97,1916.0,2.75,38.13,-121.28,1835.598923959828
16455,34.0,5.2,1.02,1906.0,3.04,38.12,-121.28,1825.8750318471336
16456,44.0,5.32,1.09,1043.0,2.35,38.12,-121.27,962.2044018058692
16457,20.0,6.47,1.05,1390.0,2.84,38.13,-121.29,1309.6767346938775
16458,26.0,6.06,0.97,937.0,2.52,38.13,-121.3,856.3488172043011
16459,18.0,5.83,1.05,741.0,2.82,38.12,-121.29,660.6474904942966
16460,11.0,6.81,0.96,767.0,2.92,38.12,-121.3,686.7363498098858
16461,5.0,5.52,1.1,2679.0,2.47,38.11,-121.3,2598.281402214022
16462,11.0,4.15,1.04,2106.0,2.76,38.11,-121.27,2025.603779527559
16463,10.0,5.24,1.04,1559.0,2.74,38.11,-121.28,1478.574718309859
16464,15.0,5.44,1.02,1178.0,3.14,38.11,-121.27,1097.9813333333332
16465,13.0,4.01,0.97,1441.0,2.38,38.1,-121.28,1360.1978877887789
16466,14.0,5.52,1.06,785.0,2.79,38.1,-121.29,704.6035943060498
16467,39.0,4.0,0.97,1862.0,2.85,38.13,-121.27,1781.707094801223
16468,37.0,4.74,1.07,1455.0,3.09,38.12,-121.27,1374.9391719745222
16469,38.0,3.57,1.04,1226.0,3.09,38.13,-121.26,1145.9581612090678
16470,27.0,4.25,1.07,1182.0,2.76,38.12,-121.26,1101.6216822429906
16471,25.0,5.55,1.15,789.0,3.36,38.13,-121.25,709.2374468085106
16472,4.0,6.51,1.16,933.0,2.95,38.11,-121.26,852.8025316455696
16473,8.0,4.38,1.01,1611.0,2.55,38.11,-121.26,1530.3950236966823
16474,16.0,4.5,0.93,464.0,1.78,38.14,-121.25,382.66777777777776
16475,10.0,5.15,1.02,1823.0,2.79,38.14,-121.26,1742.6674617737003
16476,35.0,4.22,1.11,2016.0,3.26,38.13,-121.27,1936.1221359223305
16477,25.0,3.93,1.04,2053.0,3.17,38.13,-121.26,1973.038209876543
16478,28.0,5.67,1.07,1365.0,2.99,38.22,-121.24,1284.966870897155
16479,24.0,6.03,1.06,2038.0,2.78,38.16,-121.22,1957.7241530054648
16480,19.0,5.94,1.05,744.0,3.31,38.17,-121.28,664.1966666666666
16481,27.0,5.95,1.05,1455.0,3.28,38.21,-121.32,1375.1670270270272
16482,31.0,6.18,1.16,999.0,3.16,38.16,-121.16,919.1613924050632
16483,14.0,5.41,1.04,1371.0,2.86,38.16,-121.14,1290.8822129436326
16484,13.0,6.26,0.98,301.0,2.89,38.25,-121.06,221.0842307692308
16485,18.0,5.97,1.0,2164.0,3.1,38.21,-121.15,2084.1558512160227
16486,19.0,6.51,1.1,1544.0,3.02,38.14,-121.05,1464.1115264187863
16487,23.0,5.4,0.99,358.0,2.54,38.19,-121.09,277.6390070921986
16488,27.0,5.41,0.98,1085.0,2.44,38.13,-121.19,1004.3836936936938
16489,21.0,7.03,1.14,1073.0,3.23,38.07,-121.18,993.1219277108434
16490,27.0,6.52,1.12,873.0,3.38,38.0,-120.97,793.4137209302326
16491,17.0,5.46,1.06,1649.0,3.64,37.93,-121.05,1569.5201766004416
16492,32.0,6.08,1.06,471.0,2.65,38.04,-121.11,390.5760674157304
16493,21.0,5.75,0.95,1021.0,2.84,38.03,-121.09,940.7840111420612
16494,36.0,4.84,1.13,505.0,3.58,38.0,-121.12,425.461560283688
16495,32.0,5.59,1.12,1198.0,2.61,37.8,-120.99,1117.4200217864925
16496,13.0,5.26,0.97,2248.0,2.93,37.8,-121.0,2167.7347258485643
16497,20.0,5.11,1.02,1227.0,2.55,37.79,-120.98,1146.3609355509354
16498,28.0,5.88,1.07,1231.0,3.05,37.84,-120.97,1150.9245905707196
16499,32.0,5.6,1.03,1156.0,2.86,37.77,-120.96,1075.6713861386138
16500,32.0,6.16,1.12,1466.0,3.1,37.78,-121.04,1385.8393657505285
16501,24.0,5.29,1.01,1258.0,3.88,37.86,-121.06,1178.6827160493826
16502,31.0,4.26,0.91,523.0,3.29,37.74,-121.13,442.8993081761007
16503,28.0,4.17,1.06,244.0,2.49,37.74,-121.13,163.09979591836736
16504,35.0,5.27,1.08,573.0,2.73,37.73,-121.12,492.3385714285714
16505,21.0,5.39,1.08,1175.0,2.66,37.74,-121.13,1094.2743990929707
16506,40.0,4.79,0.94,667.0,2.84,37.73,-121.13,586.4382978723404
16507,11.0,7.35,1.13,1605.0,3.03,37.74,-121.11,1524.6640264650284
16508,35.0,5.45,0.97,958.0,2.82,37.8,-121.1,877.5176470588236
16509,22.0,6.56,1.04,1252.0,3.15,37.76,-121.11,1171.8036523929472
16510,7.0,5.42,1.03,3006.0,3.29,37.73,-121.16,2925.85524590164
16511,22.0,6.21,1.07,1292.0,3.3,37.76,-121.25,1211.814347826087
16512,34.0,5.77,1.05,1310.0,3.56,37.72,-121.22,1230.0597826086955
16513,17.0,5.43,1.02,1802.0,3.4,37.81,-121.22,1721.99
16514,28.0,4.71,1.04,1719.0,3.1,37.8,-121.22,1638.6828880866426
16515,37.0,4.92,1.05,521.0,2.47,37.8,-121.22,440.0491943127962
16516,18.0,4.75,0.98,1531.0,3.03,37.81,-121.21,1450.6256916996049
16517,31.0,4.11,1.09,460.0,2.71,37.8,-121.21,379.2958823529412
16518,44.0,4.11,0.99,160.0,2.19,37.8,-121.21,78.7817808219178
16519,45.0,5.29,1.2,167.0,2.39,37.8,-121.21,85.97571428571429
16520,33.0,4.1,0.93,446.0,2.25,37.79,-121.21,364.8325252525253
16521,33.0,4.79,1.1,971.0,2.5,37.8,-121.21,890.0861439588689
16522,8.0,6.26,0.99,999.0,3.32,37.81,-121.21,918.9189368770764
16523,28.0,5.76,1.02,1512.0,2.67,37.8,-121.2,1431.2666666666669
16524,24.0,5.42,1.1,927.0,2.96,37.8,-121.2,846.5616613418531
16525,36.0,5.81,1.07,502.0,3.37,37.79,-121.2,421.95912751677855
16526,37.0,5.76,1.13,171.0,3.17,37.8,-121.2,90.76666666666668
16527,12.0,5.62,0.98,2173.0,3.33,37.81,-121.21,2092.9328220858893
16528,22.0,5.37,1.07,3082.0,12.9,37.88,-121.17,3011.60539748954
16529,35.0,6.3,1.02,1316.0,3.31,37.82,-121.17,1235.9565326633167
16530,18.0,6.08,1.03,1912.0,3.4,37.83,-121.2,1832.032135231317
16531,26.0,5.49,1.03,193.0,2.68,37.81,-121.2,112.29055555555556
16532,8.0,5.14,1.1,1959.0,2.51,37.81,-121.19,1878.1251150895137
16533,16.0,4.46,0.96,509.0,1.71,37.79,-121.18,427.3238047138048
16534,4.0,2.0,1.0,79.0,2.72,37.78,-121.2,-1.695862068965519
16535,20.0,5.57,1.0,149.0,3.04,37.78,-121.23,68.59081632653061
16536,7.0,6.4,1.08,2553.0,3.17,37.79,-121.24,2472.7214285714285
16537,16.0,5.12,1.08,1013.0,2.8,37.79,-121.27,932.3183425414364
16538,13.0,4.35,1.16,247.0,3.21,37.8,-121.22,166.7877922077922
16539,36.0,4.96,1.04,712.0,3.36,37.79,-121.22,631.9284905660377
16540,38.0,4.71,0.99,1320.0,2.89,37.79,-121.22,1239.4584026258206
16541,21.0,5.17,1.0,1130.0,3.04,37.79,-121.23,1049.597634408602
16542,5.0,7.01,1.08,1549.0,3.5,37.79,-121.22,1469.066613995485
16543,23.0,5.1,1.09,1198.0,3.08,37.79,-121.23,1117.6396915167095
16544,11.0,4.6,1.25,1155.0,2.17,37.8,-121.23,1073.7369793621012
16545,6.0,4.93,1.02,2319.0,2.95,37.81,-121.24,2238.516632782719
16546,15.0,5.22,0.96,1886.0,3.39,37.81,-121.23,1805.965996409336
16547,20.0,5.54,1.08,1191.0,3.64,37.81,-121.22,1111.2322018348625
16548,13.0,4.75,1.01,2740.0,2.92,37.82,-121.22,2659.524226254002
16549,16.0,6.04,0.99,1236.0,3.58,37.81,-121.23,1156.162608695652
16550,8.0,5.39,0.98,867.0,3.63,37.82,-121.23,787.2176150627615
16551,14.0,5.98,1.05,1030.0,3.33,37.82,-121.23,949.9233333333334
16552,28.0,5.99,1.07,713.0,3.17,37.84,-121.23,632.7788888888889
16553,9.0,6.53,1.01,3378.0,3.57,37.82,-121.24,3298.154603174603
16554,35.0,5.39,1.07,604.0,3.15,37.85,-121.3,523.6958333333333
16555,36.0,6.04,1.13,130.0,2.77,37.81,-121.31,49.265957446808514
16556,6.0,4.58,1.08,69.0,2.88,37.8,-121.29,-11.615000000000007
16557,26.0,5.42,1.1,830.0,3.84,37.82,-121.27,750.3925925925926
16558,32.0,4.83,1.05,443.0,3.08,37.83,-121.28,362.6263888888889
16559,10.0,5.5,1.06,5935.0,3.55,37.82,-121.28,5855.087519426181
16560,19.0,5.77,1.05,1290.0,2.85,37.77,-121.37,1209.2539823008851
16561,20.0,5.71,1.01,1236.0,2.61,37.74,-121.4,1154.9475949367088
16562,24.0,4.86,1.05,585.0,3.52,37.78,-121.43,504.8740963855422
16563,19.0,6.06,0.96,1264.0,3.24,37.77,-121.48,1183.5310256410255
16564,18.0,5.4,0.95,825.0,2.88,37.75,-121.52,744.1146153846154
16565,20.0,6.18,1.13,862.0,2.61,37.73,-121.46,780.8821212121212
16566,2.0,10.22,1.47,766.0,3.5,37.72,-121.45,685.7677168949772
16567,5.0,8.75,1.26,591.0,3.79,37.7,-121.44,511.0484615384616
16568,7.0,6.53,1.13,4189.0,3.3,37.71,-121.42,4108.585830055074
16569,18.0,5.45,1.04,2964.0,2.94,37.76,-121.42,2883.2775619425174
16570,33.0,5.13,0.94,1061.0,2.72,37.75,-121.42,980.0505128205128
16571,45.0,5.93,1.04,340.0,2.46,37.74,-121.42,258.783768115942
16572,38.0,5.77,1.1,320.0,2.39,37.74,-121.42,238.7080597014925
16573,35.0,5.24,0.87,313.0,2.06,37.74,-121.42,231.37921052631577
16574,33.0,5.7,1.14,683.0,2.93,37.75,-121.42,602.261330472103
16575,34.0,4.35,0.91,754.0,2.56,37.75,-121.43,672.8846258503401
16576,41.0,5.67,1.07,855.0,2.82,37.75,-121.43,774.1417821782178
16577,42.0,4.33,1.0,699.0,2.51,37.75,-121.43,617.825376344086
16578,52.0,4.89,0.95,426.0,2.38,37.74,-121.43,344.68988826815644
16579,40.0,4.88,1.11,427.0,2.43,37.74,-121.43,345.7361363636364
16580,30.0,4.93,1.16,1065.0,2.74,37.75,-121.43,984.0648453608248
16581,7.0,4.58,1.09,1358.0,2.93,37.76,-121.43,1277.2567241379309
16582,5.0,6.34,1.12,3670.0,3.2,37.76,-121.44,3589.5224432809773
16583,15.0,6.06,1.07,2360.0,3.72,37.75,-121.45,2280.016535433071
16584,33.0,4.92,0.95,970.0,2.55,37.74,-121.44,888.8459317585301
16585,29.0,5.53,0.96,417.0,2.51,37.75,-121.44,335.8220481927711
16586,16.0,5.01,1.03,1199.0,2.69,37.75,-121.44,1118.004382022472
16587,19.0,3.92,1.03,915.0,2.58,37.74,-121.42,833.8974647887323
16588,52.0,4.24,1.08,589.0,2.58,37.74,-121.43,507.8933333333333
16589,52.0,3.77,0.98,623.0,2.36,37.74,-121.43,541.6698484848484
16590,25.0,4.3,1.09,370.0,3.49,37.74,-121.44,289.79056603773586
16591,7.0,7.83,1.23,3907.0,3.66,37.73,-121.44,3826.9482397003744
16592,40.0,4.43,1.01,1312.0,3.38,37.73,-121.43,1231.681443298969
16593,2.0,9.9,1.45,883.0,3.26,37.73,-121.42,802.5683025830258
16594,22.0,4.55,1.13,4402.0,12.3,37.72,-121.29,4330.726089385476
16595,21.0,5.86,1.06,781.0,3.06,37.67,-121.32,700.4127450980393
16596,14.0,5.55,1.02,887.0,3.09,37.58,-121.47,806.2005923344948
16597,14.0,6.31,1.14,2105.0,2.64,35.69,-120.9,2022.434472361809
16598,11.0,11.9,2.25,1825.0,2.41,35.76,-120.93,1742.244021164021
16599,15.0,4.55,1.01,1130.0,2.68,35.76,-120.7,1047.7440855106888
16600,14.0,4.38,1.12,2352.0,2.95,35.65,-120.69,2269.914773869347
16601,38.0,5.33,1.14,1301.0,2.7,35.64,-120.69,1218.6547817047815
16602,43.0,5.01,1.07,1456.0,2.39,35.62,-120.69,1373.3247368421053
16603,35.0,5.28,1.09,1550.0,2.37,35.62,-120.69,1467.303660030628
16604,31.0,6.13,1.14,1476.0,2.6,35.63,-120.72,1393.5131746031748
16605,8.0,7.06,1.08,1085.0,2.85,35.63,-120.67,1002.8077690288716
16606,6.0,5.92,1.13,6085.0,2.82,35.62,-120.67,6002.771047751507
16607,9.0,5.12,1.05,3026.0,2.68,35.59,-120.63,2943.6378761061947
16608,9.0,5.6,1.09,2356.0,3.81,35.65,-120.64,2274.8161389337643
16609,9.0,6.18,1.14,2065.0,2.99,35.74,-120.47,1983.2584225759767
16610,15.0,6.49,1.19,2459.0,3.35,35.56,-120.29,2377.620136239782
16611,13.0,6.97,1.19,1795.0,2.8,35.6,-120.6,1712.8046875
16612,9.0,6.22,1.26,2239.0,2.3,35.52,-121.11,2155.7134979423868
16613,13.0,6.76,1.34,1880.0,2.36,35.55,-121.14,1796.7718090452263
16614,16.0,6.56,1.27,1298.0,2.07,35.58,-121.12,1214.5334824281151
16615,23.0,7.41,1.27,636.0,2.29,35.4,-120.92,552.7677697841726
16616,27.0,5.24,1.36,1481.0,2.22,35.38,-120.85,1397.7537237237236
16617,23.0,5.96,1.27,629.0,2.25,35.39,-120.86,545.7844802867384
16618,21.0,5.56,1.28,1106.0,2.21,35.4,-120.86,1022.7475848303392
16619,16.0,5.8,1.19,782.0,2.09,35.41,-120.87,698.6309090909091
16620,18.0,7.55,1.51,970.0,2.14,35.42,-120.94,886.6212803532009
16621,30.0,7.15,1.59,1769.0,1.99,35.44,-120.95,1685.4843630214204
16622,21.0,5.52,1.04,588.0,3.14,35.37,-120.85,505.66438502673793
16623,28.0,6.13,1.26,1650.0,2.34,35.36,-120.83,1566.8704255319149
16624,27.0,5.37,1.33,930.0,1.74,35.35,-120.84,846.2548405253283
16625,34.0,5.08,1.11,1397.0,2.16,35.37,-120.84,1313.6925386996904
16626,29.0,4.99,1.43,846.0,2.06,35.37,-120.89,762.5434146341464
16627,15.0,5.34,1.09,1520.0,2.48,35.33,-120.84,1436.969608482871
16628,14.0,5.5,1.04,2112.0,2.8,35.33,-120.83,2029.2973509933772
16629,12.0,5.32,1.03,1780.0,2.69,35.32,-120.82,1697.1888217522658
16630,11.0,4.93,1.06,1814.0,2.75,35.32,-120.83,1731.2384848484849
16631,15.0,4.63,1.03,1279.0,2.45,35.32,-120.84,1195.930191570881
16632,16.0,6.02,1.1,595.0,2.27,35.33,-120.9,511.7009923664122
16633,17.0,5.73,1.1,1656.0,2.26,35.32,-120.84,1572.7422950819673
16634,23.0,5.09,0.99,1515.0,2.49,35.31,-120.84,1431.957684729064
16635,15.0,6.53,1.03,781.0,2.47,35.3,-120.84,697.9315189873419
16636,16.0,6.15,1.1,1325.0,2.08,35.31,-120.82,1241.566802507837
16637,20.0,6.03,1.08,996.0,2.73,35.33,-120.8,913.2587671232876
16638,20.0,6.52,1.35,1309.0,2.52,35.6,-121.1,1226.0173076923077
16639,36.0,6.51,1.06,850.0,2.85,35.29,-120.65,767.4923489932886
16640,23.0,4.09,1.03,1380.0,2.92,35.29,-120.66,1297.5537288135597
16641,16.0,3.5,0.97,1689.0,2.6,35.29,-120.66,1606.232465331279
16642,19.0,2.43,1.13,1799.0,2.83,35.3,-120.67,1716.4630708661418
16643,20.0,2.4,0.81,3574.0,13.69,35.32,-120.65,3502.3634865900385
16644,28.0,6.92,1.04,1469.0,2.57,35.28,-120.62,1386.2326795096324
16645,29.0,3.78,1.02,1344.0,2.85,35.29,-120.65,1261.4874576271186
16646,32.0,3.88,1.04,548.0,2.37,35.28,-120.65,465.0022943722944
16647,27.0,6.44,1.08,768.0,2.43,35.27,-120.65,685.0503797468355
16648,15.0,4.83,1.1,1446.0,2.95,35.27,-120.65,1363.5710204081631
16649,21.0,4.8,1.04,1862.0,2.71,35.26,-120.64,1779.3303347889373
16650,23.0,6.2,0.96,704.0,2.68,35.27,-120.63,621.3168060836501
16651,39.0,3.61,1.09,1153.0,1.92,35.29,-120.66,1069.554874791319
16652,31.0,3.49,1.06,1358.0,1.71,35.28,-120.66,1274.3303274559194
16653,46.0,4.16,1.02,1170.0,2.37,35.28,-120.66,1086.9884210526316
16654,52.0,3.82,1.09,1237.0,2.1,35.27,-120.65,1153.716610169491
16655,46.0,4.21,1.03,1107.0,2.1,35.27,-120.66,1023.710569259962
16656,33.0,3.61,0.99,1077.0,2.34,35.27,-120.66,993.9462255965292
16657,17.0,4.77,1.03,1386.0,2.43,35.27,-120.66,1303.0415789473686
16658,15.0,4.76,1.13,2383.0,2.05,35.26,-120.66,2299.645493562232
16659,32.0,4.4,1.03,2309.0,2.42,35.3,-120.67,2226.0452719665277
16660,24.0,6.92,1.03,1490.0,2.94,35.31,-120.7,1407.5546640316204
16661,37.0,4.67,1.01,753.0,2.6,35.29,-120.68,670.206551724138
16662,26.0,6.0,1.26,1795.0,2.55,35.28,-120.69,1712.139715909091
16663,44.0,5.12,0.94,1036.0,2.37,35.29,-120.67,952.9907093821512
16664,20.0,5.55,1.03,722.0,3.21,35.26,-120.69,639.7788888888888
16665,14.0,5.67,1.03,1884.0,2.84,35.28,-120.7,1801.4173493975902
16666,9.0,6.45,1.06,1149.0,2.89,35.27,-120.71,1066.4469346733667
16667,26.0,5.5,1.02,918.0,2.96,35.26,-120.68,835.5412903225806
16668,15.0,4.86,1.04,1933.0,2.23,35.25,-120.69,1849.78952710496
16669,46.0,9.08,1.31,6532.0,502.46,35.32,-120.7,6949.081538461538
16670,5.0,6.09,1.11,2003.0,2.76,35.24,-120.52,1920.4827586206895
16671,16.0,5.22,1.11,1634.0,2.03,35.25,-120.68,1550.5972952853597
16672,16.0,5.12,0.94,542.0,16.94,35.34,-120.69,473.5875
16673,14.0,5.4,1.27,1236.0,1.96,35.19,-120.81,1152.3356962025318
16674,13.0,7.97,1.11,1838.0,2.85,35.2,-120.66,1755.3896124031007
16675,17.0,6.23,1.18,1919.0,2.06,35.14,-120.7,1835.4990128755364
16676,34.0,5.72,1.14,1155.0,2.13,35.14,-120.68,1071.5909963099632
16677,41.0,5.26,1.48,940.0,1.85,35.13,-120.66,856.3240433925049
16678,16.0,4.33,1.14,975.0,1.58,35.13,-120.63,891.0751211631664
16679,7.0,6.62,1.2,2863.0,2.39,35.15,-120.64,2779.901812865497
16680,8.0,6.87,1.09,2710.0,2.81,35.13,-120.59,2627.3453830227745
16681,15.0,6.89,1.09,2324.0,2.75,35.13,-120.56,2241.320295857988
16682,39.0,5.22,1.05,866.0,2.73,35.12,-120.57,783.2818611987382
16683,18.0,5.29,1.01,1068.0,1.93,35.11,-120.57,984.4747826086956
16684,25.0,5.41,1.08,1729.0,2.57,35.11,-120.59,1646.0890936106985
16685,22.0,5.64,1.09,1342.0,2.26,35.12,-120.6,1258.7830691399663
16686,16.0,4.91,1.04,935.0,2.75,35.12,-120.61,852.26
16687,27.0,5.01,1.11,1407.0,2.31,35.12,-120.59,1323.836557377049
16688,17.0,4.98,1.05,1292.0,2.58,35.11,-120.6,1209.0888423153692
16689,20.0,5.07,0.93,1449.0,2.37,35.11,-120.59,1365.8915220949264
16690,31.0,4.61,1.07,823.0,2.56,35.12,-120.61,740.065900621118
16691,16.0,4.89,1.03,1777.0,2.53,35.13,-120.61,1694.0549500713266
16692,12.0,4.76,1.1,1840.0,2.56,35.12,-120.61,1757.0655555555556
16693,11.0,5.05,1.12,1839.0,2.49,35.11,-120.61,1755.98849797023
16694,19.0,5.38,1.21,1425.0,2.6,35.12,-120.65,1342.0703649635036
16695,26.0,5.49,1.11,1792.0,2.48,35.13,-120.62,1708.988561549101
16696,18.0,4.4,1.07,1521.0,2.99,35.11,-120.62,1438.4782121807466
16697,22.0,4.31,1.02,768.0,2.67,35.12,-120.62,685.1666666666666
16698,19.0,5.88,1.46,704.0,2.62,35.1,-120.66,621.0571003717473
16699,14.0,5.06,1.2,1896.0,3.29,35.1,-120.61,1813.7759618717505
16700,17.0,4.73,1.08,2015.0,3.4,35.1,-120.61,1932.8937162162165
16701,16.0,5.02,1.05,1497.0,2.29,35.1,-120.6,1413.785496183206
16702,37.0,5.51,1.25,374.0,3.94,35.0,-120.58,292.3568421052632
16703,13.0,6.22,1.11,1257.0,3.31,35.06,-120.61,1174.7578947368422
16704,14.0,6.55,1.17,2866.0,2.77,35.07,-120.56,2783.2764092664097
16705,11.0,5.42,0.96,655.0,2.7,35.06,-120.52,572.2354732510288
16706,16.0,7.72,1.31,1068.0,2.93,35.1,-120.3,985.7260273972604
16707,16.0,6.91,1.19,477.0,3.48,35.17,-120.43,395.2217518248176
16708,16.0,6.44,1.13,2284.0,2.82,35.18,-120.57,2201.433238566131
16709,24.0,5.0,1.01,1549.0,3.35,35.05,-120.48,1466.9155723542117
16710,29.0,5.28,1.12,926.0,3.72,35.04,-120.47,844.288875502008
16711,10.0,6.1,1.02,4660.0,2.72,35.03,-120.5,4577.24720116618
16712,17.0,5.53,0.97,1672.0,3.4,35.02,-120.48,1589.93837398374
16713,26.0,5.28,1.09,1291.0,2.47,35.52,-120.69,1208.3031800766282
16714,17.0,5.81,1.02,941.0,3.21,35.51,-120.68,859.0416040955631
16715,19.0,5.22,1.04,1834.0,2.84,35.5,-120.68,1751.6590092879255
16716,15.0,5.05,1.0,1422.0,2.61,35.5,-120.67,1339.4391743119263
16717,19.0,5.13,1.0,1040.0,2.87,35.5,-120.66,957.7050137741048
16718,17.0,5.0,1.07,2307.0,2.61,35.49,-120.66,2224.4367796610168
16719,19.0,5.24,1.07,1341.0,3.04,35.48,-120.65,1258.8708163265303
16720,6.0,4.51,1.08,2877.0,2.21,35.46,-120.64,2794.0262883435585
16721,16.0,6.21,1.05,1203.0,2.8,35.49,-120.69,1120.6041958041958
16722,15.0,5.2,1.05,1351.0,2.69,35.48,-120.68,1268.4912350597608
16723,18.0,5.62,1.06,1097.0,2.64,35.48,-120.67,1014.4470192307692
16724,18.0,5.74,1.04,1269.0,2.94,35.47,-120.66,1186.7543155452436
16725,17.0,6.12,1.0,1860.0,3.04,35.46,-120.66,1777.8392156862744
16726,10.0,5.93,1.13,1834.0,2.73,35.55,-120.7,1751.5832339791357
16727,7.0,5.82,1.01,4487.0,2.71,35.52,-120.76,4404.474458560194
16728,12.0,7.14,1.04,1433.0,3.3,35.5,-120.71,1351.0918433179722
16729,12.0,6.77,1.19,1609.0,2.62,35.48,-120.56,1526.5362601626016
16730,29.0,6.25,1.3,671.0,2.54,35.2,-119.93,588.8116666666666
16731,17.0,5.58,1.12,1457.0,2.67,35.35,-120.49,1374.533394495413
16732,15.0,6.54,1.08,3139.0,3.05,35.41,-120.65,3056.8105344995142
16733,8.0,4.29,1.25,936.0,9.65,35.47,-120.64,860.4794845360825
16734,36.0,4.76,1.08,1649.0,2.18,37.68,-122.4,1566.4641059602648
16735,41.0,4.94,1.06,1045.0,2.28,37.68,-122.4,962.556688453159
16736,48.0,4.14,0.85,340.0,2.38,37.69,-122.32,257.7476223776224
16737,23.0,4.76,1.05,1376.0,3.6,37.7,-122.41,1294.8920942408377
16738,44.0,4.35,1.02,1781.0,3.73,37.71,-122.42,1700.015941422594
16739,24.0,5.46,1.09,2249.0,2.85,37.71,-122.43,2167.134060913706
16740,19.0,4.98,1.02,959.0,2.76,37.7,-122.43,877.0257471264367
16741,6.0,5.79,1.09,1705.0,2.8,37.7,-122.44,1623.0642763157894
16742,46.0,4.48,1.02,1814.0,3.71,37.7,-122.45,1732.9596114519427
16743,50.0,5.04,0.99,1159.0,4.05,37.71,-122.45,1078.3124475524476
16744,49.0,5.3,1.04,1948.0,4.61,37.71,-122.45,1867.8652009456264
16745,16.0,5.25,1.09,4375.0,3.55,37.7,-122.45,4293.80402112104
16746,37.0,3.94,1.05,904.0,3.46,37.7,-122.46,822.7036015325671
16747,35.0,4.79,0.93,1577.0,3.81,37.69,-122.46,1496.0391787439614
16748,37.0,4.33,1.05,2436.0,3.48,37.7,-122.46,2354.72
16749,45.0,4.94,1.04,2466.0,3.7,37.7,-122.47,2384.9327027027025
16750,44.0,3.71,1.04,339.0,3.46,37.71,-122.46,257.7091836734694
16751,45.0,4.62,1.01,1436.0,3.69,37.71,-122.46,1354.9415167095117
16752,42.0,4.32,1.06,713.0,3.51,37.7,-122.46,631.7523152709359
16753,44.0,5.45,1.13,1491.0,4.0,37.7,-122.47,1410.2273190348526
16754,37.0,4.38,1.05,822.0,3.44,37.71,-122.47,740.679330543933
16755,39.0,4.67,1.08,1738.0,3.91,37.71,-122.46,1657.155617977528
16756,33.0,3.17,1.06,2923.0,2.22,37.7,-122.48,2840.4445053272448
16757,33.0,2.92,1.03,3477.0,2.26,37.7,-122.48,3394.4821990891346
16758,39.0,5.88,1.03,1571.0,2.55,37.71,-122.48,1488.7844715447154
16759,29.0,6.89,0.99,455.0,2.99,37.71,-122.48,373.2234210526316
16760,36.0,5.63,1.03,1793.0,2.53,37.7,-122.54,1710.6924858757063
16761,35.0,6.26,1.07,2892.0,3.43,37.67,-122.49,2810.6146793349167
16762,35.0,5.11,0.98,1583.0,3.36,37.68,-122.49,1501.5509341825905
16763,29.0,5.45,0.97,2494.0,3.58,37.67,-122.49,2412.7633333333333
